smiles,task_name,adr_abbr,label_true,n_adr_targets,ac50_score,free_margin_score,base_adr_model_score,finetuned_adr_model_score,smiles_key,a2_label_true,a2mono_clinical_score
Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,Cardiac disorders,CAR,0,44,0.9943027496337892,0.2615301181743991,0.34702584,0.34876865,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0.0,0.122836685180664
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)O,Cardiac disorders,CAR,1,44,8.81087875366211,4.913486767491266,0.718255,0.7303331319999999,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)O,1.0,0.7353882551193237
CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,Cardiac disorders,CAR,1,44,2.06444549560547,1.2389401195387773,0.24892898,0.252517082,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,1.0,0.1914492815732956
c1ccc2cc(COC3CCNCC3)ccc2c1,Cardiac disorders,CAR,0,44,1.153568267822266,0.1541314760530209,0.048374046,0.0480849772,c1ccc2cc(COC3CCNCC3)ccc2c1,0.0,0.0563888110220432
O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,Cardiac disorders,CAR,0,44,3.0184469223022887,3.381987091622238,0.10722772,0.1069037246,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,0.0,0.1692121788859367
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,Cardiac disorders,CAR,0,44,2.5611991882324348,1.2558414377748748,0.062636435,0.0622616158,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,0.0,0.1024061925709247
N[C@@H](CC(=O)O)C(=O)O,Cardiac disorders,CAR,0,44,3.768500328064088,5.680187914116599,0.139659,0.1395741119999999,N[C@@H](CC(=O)O)C(=O)O,0.0,0.1235534206032753
CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)C(C)C)[C@@H](C)O,Cardiac disorders,CAR,0,44,15.189302444458008,12.783560317756333,0.82626355,0.833560268,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)C(C)C)[C@@H](C)O,0.0,0.7827590823173523
O=P(O)(O)C(c1ccccc1)P(=O)(O)O,Cardiac disorders,CAR,0,44,4.636432647705078,3.630838715318931,0.045065854,0.0446164104,O=P(O)(O)C(c1ccccc1)P(=O)(O)O,0.0,0.0592601798474788
CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,Cardiac disorders,CAR,0,44,3.3031120300293315,3.279015351546141,0.66156423,0.666734052,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,0.0,0.7642168045043946
COCCCOc1cc(C[C@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,Cardiac disorders,CAR,1,44,2.4149789810180766,1.05313391606062,0.9361768,0.941351308,COCCCOc1cc(C[C@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,1.0,0.9726930022239684
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,Cardiac disorders,CAR,1,44,2.734189987182634,0.8313059367754196,0.9228064,0.9284233,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,1.0,0.9648784279823304
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,Cardiac disorders,CAR,1,44,4.098562240600586,4.152732912207664,0.9262996,0.931924142,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,1.0,0.9441865801811218
NCCCC[C@@H](N)C(=O)O,Cardiac disorders,CAR,0,44,1.7726039886474632,3.71912876545667,0.3739068,0.378009024,NCCCC[C@@H](N)C(=O)O,0.0,0.4959500193595886
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,Cardiac disorders,CAR,0,44,2.2170000076294003,0.0425036997290093,0.06349318,0.063112657,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,0.0,0.0316148586571216
Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314,Cardiac disorders,CAR,1,44,2.3368396759033216,1.4503875172856149,0.8546454,0.86344026,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314,1.0,0.9683047533035278
CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,Cardiac disorders,CAR,0,44,2.6350240707397568,0.9749009751493898,0.14694418,0.148469078,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,0.0,0.129521557688713
Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,Cardiac disorders,CAR,0,44,3.353343963623055,2.8733797019270955,0.30378532,0.308082554,Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,0.0,0.7615523934364319
O=C(O)C1CSCN1,Cardiac disorders,CAR,0,44,1.2140970230102544,2.835525500559956,0.075174555,0.0745202394,O=C(O)C1CSCN1,0.0,0.0753569759428501
CC[C@@H](C)C(=O)O,Cardiac disorders,CAR,0,44,1.843369483947756,3.02804797759037,0.038832884,0.0383718072,CC[C@@H](C)C(=O)O,0.0,0.0506961107254028
COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1,Cardiac disorders,CAR,0,44,1.4961223602294924,0.1723873662950961,0.22734332,0.2288179099999999,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1,0.0,0.1256433203816414
Cn1c(N2CCCCS2(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,Cardiac disorders,CAR,0,44,1.7664208412170417,1.378718784808106,0.060651045,0.0601227038,Cn1c(N2CCCCS2(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,0.0,0.0396254017949104
CN1CCC(Nc2nc(Nc3ccc(Oc4ccccc4)cc3)c3c(=O)[nH]cc(Br)c3n2)CC1,Cardiac disorders,CAR,0,44,1.8721275329589853,-0.166595353467136,0.045442555,0.0450281652,CN1CCC(Nc2nc(Nc3ccc(Oc4ccccc4)cc3)c3c(=O)[nH]cc(Br)c3n2)CC1,0.0,0.0864047959446907
CCCCCCCCCCC[C@@H](O)CC(=O)O,Cardiac disorders,CAR,0,44,2.110193252563477,0.2347655261939445,0.027118396,0.0268041526,CCCCCCCCCCC[C@@H](O)CC(=O)O,0.0,0.0330017138272523
OB1OCc2cc(F)ccc21,Cardiac disorders,CAR,0,44,0.5078592300415039,0.2486924475431751,0.08067368,0.0802981766,OB1OCc2cc(F)ccc21,0.0,0.0948561146855354
COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,Cardiac disorders,CAR,0,44,2.281718254089357,-0.263757172393813,0.5887269,0.596634306,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,0.0,0.5274018168449401
C[C@@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,Cardiac disorders,CAR,1,44,1.7220911979675295,-1.0924671865837503,0.03367362,0.0333116866,C[C@@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,1.0,0.0342146627604961
O=CNC1CCCCC1,Cardiac disorders,CAR,0,44,1.1915812492370608,1.464478632359703,0.11223517,0.112216243,O=CNC1CCCCC1,0.0,0.0966409228742122
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,Cardiac disorders,CAR,0,44,1.9287424087524432,0.6257111999784879,0.8616168,0.86861862,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,0.0,0.7101214826107025
Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,Cardiac disorders,CAR,1,44,2.40616703033448,1.5460377536307344,0.8221286,0.8307729260000001,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,1.0,0.951914370059967
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,Cardiac disorders,CAR,1,44,3.4985713958740416,2.799769764491161,0.42438802,0.426231476,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,1.0,0.6046113669872284
CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,Cardiac disorders,CAR,1,44,1.7581858634948753,0.8111847014283242,0.5185559,0.52363536,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,1.0,0.7802541613578796
NCC(O)c1ccc(O)c(O)c1,Cardiac disorders,CAR,1,44,8.140582084655762,8.268898722150727,0.9320755,0.93745728,NCC(O)c1ccc(O)c(O)c1,1.0,0.9478572368621826
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,Cardiac disorders,CAR,1,44,2.725179672241232,-0.4555863908331266,0.42487282,0.430854892,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,1.0,0.6887284994125367
O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1OP(=O)(O)O,Cardiac disorders,CAR,0,44,13.55792236328125,11.829108399093723,0.042396296,0.0420076216,O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1OP(=O)(O)O,0.0,0.0283903732895851
COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2)cc1OC,Cardiac disorders,CAR,0,44,1.833806514739992,-0.0866840419529835,0.122760676,0.123148895,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2)cc1OC,0.0,0.2917770385742187
N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,Cardiac disorders,CAR,0,44,0.5869507789611818,0.8670233311726075,0.6658969,0.672798848,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,0.0,0.6304318130016326
N=C(N)NCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,Cardiac disorders,CAR,1,44,3.886806488037123,3.464406835046124,0.8765375,0.883701526,N=C(N)NCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,1.0,0.9568102836608888
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,Cardiac disorders,CAR,1,44,1.3423299789428715,1.6626687415408,0.61282074,0.622878032,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1.0,0.7111180186271667
Nc1nc(=O)n([C@@H]2C=C[C@H](CO)O2)cc1F,Cardiac disorders,CAR,0,44,0.8404655456542971,1.3784972789534249,0.058440626,0.0578896525999999,Nc1nc(=O)n([C@@H]2C=C[C@H](CO)O2)cc1F,0.0,0.0631575740873813
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,Cardiac disorders,CAR,1,44,1.893470764160156,-0.1267024647446237,0.48610792,0.491933179,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,1.0,0.8730860590934754
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,Cardiac disorders,CAR,1,44,2.088055610656744,0.5510536568838686,0.89200604,0.898495628,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1.0,0.9200416445732116
COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,Cardiac disorders,CAR,1,44,2.8298254013061634,1.647022814603003,0.3644002,0.3670447289999999,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,1.0,0.5194797903299332
Cc1ncc(CO)c(C=O)c1O,Cardiac disorders,CAR,0,44,0.0100221633911132,0.9826857404268964,0.12044613,0.120249048,Cc1ncc(CO)c(C=O)c1O,0.0,0.3878363043069839
BrC(Br)Br,Cardiac disorders,CAR,0,44,1.25870418548584,2.0116370492974864,0.13220707,0.1322059143999999,BrC(Br)Br,0.0,0.2084609985351562
CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,Cardiac disorders,CAR,0,44,1.9501919746398937,0.5793196932837414,0.788705,0.794832224,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,0.0,0.4351743221282959
COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Cardiac disorders,CAR,1,44,4.954085350036621,4.935995849274853,0.9285404,0.934166588,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.0,0.9744736909866332
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)N(c1cccc(O)c1)C(CN1CCOCC1)=C2,Cardiac disorders,CAR,0,44,1.2483406066894538,0.1653747499640161,0.04223827,0.0417538984,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)N(c1cccc(O)c1)C(CN1CCOCC1)=C2,0.0,0.0576907806098461
CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Cardiac disorders,CAR,0,44,2.094170570373536,1.3801227953858002,0.749217,0.756621322,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0,0.7355521261692047
CN(C)[C@]1(c2ccccc2)CC[C@]2(CC1)OCCc1c3cc(F)ccc3[nH]c12,Cardiac disorders,CAR,0,44,2.6746759414672985,0.845508082279534,0.046615433,0.0463168592,CN(C)[C@]1(c2ccccc2)CC[C@]2(CC1)OCCc1c3cc(F)ccc3[nH]c12,0.0,0.0722206242382526
CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,Cardiac disorders,CAR,1,44,2.349571228027348,-0.1744448701896446,0.9174212,0.923343372,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,1.0,0.9565157294273376
C[C@@H]1[C@H](O)O[C@@H]2O[C@@]3(C)CC[C@@H]4[C@@H](C)CC[C@H]1[C@@]24OO3,Cardiac disorders,CAR,1,44,0.8478384017944336,-0.3446787957486084,0.28928033,0.29213133,C[C@@H]1[C@H](O)O[C@@H]2O[C@@]3(C)CC[C@@H]4[C@@H](C)CC[C@H]1[C@@]24OO3,1.0,0.2389002934098243
CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@@H](CC(=O)NO)CC(C)C,Cardiac disorders,CAR,0,44,1.2382307052612311,1.3154379617319547,0.044920627,0.0444896198,CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@@H](CC(=O)NO)CC(C)C,0.0,0.140346685051918
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,Cardiac disorders,CAR,1,44,1.876380920410157,0.6724464492602831,0.1762903,0.178198454,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,1.0,0.2018917322158813
CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)oc2ccccc2c1=O,Cardiac disorders,CAR,0,44,0.6972928047180176,0.2207180562391987,0.6661254,0.673460628,CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)oc2ccccc2c1=O,0.0,0.2942589521408081
N[C@@H](CS)C(=O)O,Cardiac disorders,CAR,0,44,4.423211097717285,6.229627972817763,0.61814284,0.6238921239999999,N[C@@H](CS)C(=O)O,0.0,0.2020646005868911
CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,Cardiac disorders,CAR,0,44,2.9756526947021604,1.1478115691437591,0.2860072,0.2883667946,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,0.0,0.2884923130273819
NCCS,Cardiac disorders,CAR,1,44,2.792925834655783,3.5932400796907213,0.5130118,0.518186732,NCCS,1.0,0.1898905470967292
Oc1ccc(OCc2ccccc2)cc1,Cardiac disorders,CAR,0,44,0.8202962875366212,0.081028021622587,0.031341106,0.0309611816,Oc1ccc(OCc2ccccc2)cc1,0.0,0.0299999117851257
CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC,Cardiac disorders,CAR,1,44,1.4530773162841797,-1.3216174891178385,0.6902004,0.70188784,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC,1.0,0.9021361589431762
C[C@H]1CC[C@@H](NCc2ccc3c(c2)Cc2c(-c4ccc(C(=O)O)cc4)n[nH]c2-3)CC1,Cardiac disorders,CAR,0,44,2.5661153793335063,1.3054914987144843,0.4091761,0.4113241544,C[C@H]1CC[C@@H](NCc2ccc3c(c2)Cc2c(-c4ccc(C(=O)O)cc4)n[nH]c2-3)CC1,0.0,0.1927118092775344
N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccccc1)Cc1ccccc1F,Cardiac disorders,CAR,0,44,1.6350135803222667,0.9439599982634432,0.047501717,0.047010365,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccccc1)Cc1ccccc1F,0.0,0.0363965474069118
Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1,Cardiac disorders,CAR,1,44,1.307938098907471,-0.1029254784421711,0.8890554,0.8956959479999999,Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1,1.0,0.974383282661438
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,Cardiac disorders,CAR,0,44,1.701289176940919,1.6317080013476994,0.8293644,0.836897954,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,0.0,0.5781642735004425
CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,Cardiac disorders,CAR,1,44,1.77428436279297,-0.309259366972201,0.8416115,0.848819628,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,1.0,0.919420611858368
CCOC(=O)c1cncn1C(C)c1ccccc1,Cardiac disorders,CAR,1,44,1.3069744110107426,0.9978661872191884,0.71073896,0.7199275060000001,CCOC(=O)c1cncn1C(C)c1ccccc1,1.0,0.8322389721870422
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,Cardiac disorders,CAR,0,44,2.233955383300785,0.2673787113059447,0.04031824,0.0398999052,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.0,0.0354520745575428
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,Cardiac disorders,CAR,1,44,4.260464668273926,3.41210922264451,0.25671172,0.260294836,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,1.0,0.3497328400611877
C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,Cardiac disorders,CAR,1,44,2.3262386322021573,0.7742137367998674,0.28284302,0.288058104,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1.0,0.4863243952393531
