"path","bytes","sha256"
"figures/exposure_aware/figure_4/outputs/figure4b_observed_prediction_heatmap.png","175807","17b86a74c0006ab05bab3ac8625626e15413c2241379087b500c9ac236bb66f6"
"figures/exposure_aware/figure_4/outputs/figure4b_observed_prediction_heatmap.svg","171500","2791162fa07ab39d7a98344e8962d4b80fd609baf0f20b8567efad96186d9134"
"figures/exposure_aware/figure_4/outputs/figure4c_soc_relationship_umap.pdf","213461","32d55be44d3cf3867044d40a1a96937d88d3a73755d2e0ea18c1b4759c0bbb51"
"figures/exposure_aware/figure_4/outputs/figure4c_soc_relationship_umap.png","191225","106993bb8c0b2ebccd590fe03bb6af1c05bbe8eff1bdd903f991fbe4bb91d273"
"figures/exposure_aware/figure_4/outputs/figure4c_soc_relationship_umap.svg","311723","101da9e13f63cad5bd43ac2120cdf8a560c97f511d002616457db3dac8a9db75"
"figures/exposure_aware/figure_4/outputs/figure_4.pdf","553057","cf394c0fb44765eef9ce5db9c0560a2a3764474de04896a25f14ddb87c2d77dc"
"figures/exposure_aware/figure_4/outputs/figure_4.png","1262870","b3257317edf6a44ca767a46e33be0e04f30b02a392882b163ad68762d2c35c0b"
"figures/exposure_aware/figure_4/outputs/latest.png","1262870","b3257317edf6a44ca767a46e33be0e04f30b02a392882b163ad68762d2c35c0b"
"figures/exposure_aware/figure_4/outputs/legends/figure4a_roc_legend.pdf","24796","55fc7de114093e33bad1168d18ab2d22c86fe07d07b5ed3a9c6d723e4e4648d5"
"figures/exposure_aware/figure_4/outputs/legends/figure4a_roc_legend.png","27475","d0abca0140ecdf61c57c1db154220ab17d8d7dec4b93feb5850d9e067e8ed8cd"
"figures/exposure_aware/figure_4/outputs/legends/figure4a_roc_legend.svg","2946","5fa8b5923eb0aee8f2c1620b3be3679922fcdfe7d0cf1dff07c7e9ef86ca0411"
"figures/exposure_aware/figure_4/outputs/legends/figure4b_heatmap_legend.pdf","24094","92bd933239ce5bb80c472174135ef9d15196c27f4a60bbeea6b3d8705eb89a89"
"figures/exposure_aware/figure_4/outputs/legends/figure4b_heatmap_legend.png","24672","367b9e5efb5d9a67e7315cff2d6399b9ef4559540706a4b71ba9b38beef3cc20"
"figures/exposure_aware/figure_4/outputs/legends/figure4b_heatmap_legend.svg","5874","2b6ad347907ebccc09e46732d42836beeea653bb9d3bc3ea1c3745e700a792ad"
"figures/exposure_aware/figure_4/outputs/legends/figure4c_umap_legend.pdf","21386","f4c5e8241d447fd25619b134e2f073a749d0479b4f3da136652b32b7576d8769"
"figures/exposure_aware/figure_4/outputs/legends/figure4c_umap_legend.png","23573","3c3f4fe45b5092347bf6ae6f4273b48cbbc865c9708e55ea2d3770bf904d0a92"
"figures/exposure_aware/figure_4/outputs/legends/figure4c_umap_legend.svg","5508","fd9fcb4caf5ae8cf71320caeeb177a50f73feec312af4b7ec38ee662a8703eb3"
"figures/exposure_aware/figure_4/params.yaml","903","2e4128be44d77f407ab6c18aa537e37e769f8c9ff83e8dc760c210e11a434352"
"figures/exposure_aware/figure_4/run.py","289","f0fd7a8eae563401b5f99153ecb4eba1c597485d4b362cbc92f0fea30ed114ae"
"figures/exposure_aware/figure_4/scripts/render.py","24687","987269bd4e2e1e1683d1daf76694fa305bdffec665ecefbaedb5e272a9992d38"
"figures/exposure_aware/figure_5/FIGURE_GUIDE.md","1435","2107c60ff932d364595046eb10f6e504b02ca9d9870ba32d454545e97ca252a3"
"figures/exposure_aware/figure_5/data/figure5a_clustered_complete_target_matrix.csv","8434","0ed45870b27e81cb55e8b524bf4af536b1478b7674547789daed6ed318264eff"
"figures/exposure_aware/figure_5/data/figure5a_clustered_selected_soc_target_matrix.csv","2169","5595fc99422d032322cda5e10011cb21c6cd04df574427d902ef23ef67a52b08"
"figures/exposure_aware/figure_5/data/figure5a_module_ordered_evidence_matrix.csv","8434","dc8de399d5d497b6df90bfa9147c11b16df11674ed94deeebfef6d85d38647a4"
"figures/exposure_aware/figure_5/data/figure5a_module_ordered_target_columns.csv","4832","c3863753de5445ae0935771bb8448d38904c3de62a7fbe5958b53eb17e6d3b40"
"figures/exposure_aware/figure_5/data/figure5a_soc_target_family_counts.csv","5847","37b9e7c24b43750ac471161a2c1bfb21646d0df864074d769dcad92ba06aea54"
"figures/exposure_aware/figure_5/data/selected_case_dose_predictions_by_fold.csv","32534","2018e4ab720a59bb25168ea85a070cb5b550303f2adf8f16d803c0c016119a17"
"figures/exposure_aware/figure_5/data/selected_case_manifest.csv","2651","5ca33c48eec18100055f42df816f332f7a31ba20ec263a873be04fe140ab92ee"
"figures/exposure_aware/figure_5/data/selected_case_target_occlusion_robust_summary.csv","1903105","694dda4c9459b876ece8fabefaa147fe3d594b4656df5a9bdc1ef2f30552b75a"
"figures/exposure_aware/figure_5/data/soc_target_membership.csv","364857","59f7b53916dc420a9bdd0cbd3c2a2d1291773391dfa4ded0e35d89e6db8238b0"
"figures/exposure_aware/figure_5/data/target_family_map.csv","3601","575a50c4543b9c1c3c381665dab6273e111a24e13b54a12a88aa55ec290f1884"
"figures/exposure_aware/figure_5/outputs/figure5_candesartan.pdf","57372","d601ded989b2e0088b1ad832b09f7d806fd0af13d823d875c03a4e4b69799ed1"
"figures/exposure_aware/figure_5/outputs/figure5_candesartan.png","162489","9c9d7e24bbcf65be34009ea33ae930cf33e926151c276e081d12d110645ffbdb"
"figures/exposure_aware/figure_5/outputs/figure5_candesartan.svg","40401","950c663554a174e416f7babf20c9c6f921a03052e8e7eddaba44563424e56afb"
"figures/exposure_aware/figure_5/outputs/figure5_case_legend.pdf","22415","8ebe1f4f7118ee7282e4e619a603663606f53a0f2609907eae62ae35a8490ed9"
"figures/exposure_aware/figure_5/outputs/figure5_case_legend.png","19368","d73db5555191b04e2cde47c6147db743831753a3857d79712f8a867950bd3160"
"figures/exposure_aware/figure_5/outputs/figure5_case_legend.svg","6132","4e345992f3f6f6398a509a4bca7b83f475f94d10c2ccbab9a80627746abb9649"
"figures/exposure_aware/figure_5/outputs/figure5_case_target_source.csv","11288","2b11a613963584d4bed55bc51b1a77ba5cecb119627a9bcff42fcb6f81d73007"
"figures/exposure_aware/figure_5/outputs/figure5_citalopram.pdf","51058","9e3d3e31a45773abca5658252ad8f79e6c2e316b6d51036223426cd7cbda19f9"
"figures/exposure_aware/figure_5/outputs/figure5_citalopram.png","139093","a836af64639e2e4f40c5c572e2e268e3bafa002ab73a32a84a6aea0b8becb512"
"figures/exposure_aware/figure_5/outputs/figure5_citalopram.svg","34790","d541439b589634cc6c903d0f94d98b6c409670c6acef852376dff4e85c99cec7"
"figures/exposure_aware/figure_5/outputs/figure5_meclofenamic_acid.pdf","51692","0603f189f2060328bcd9a5ff13f6bfce4ee9264294b8ee37809d96391f1a56b0"
"figures/exposure_aware/figure_5/outputs/figure5_meclofenamic_acid.png","127255","fdc0f926516bb8741dbc7d7d5648f00c44bbb5d957cdc2863f96bd9c647f3482"
"figures/exposure_aware/figure_5/outputs/figure5_meclofenamic_acid.svg","36190","ff9e568f5555eb4c41c6c34447aeec3f0c95bd74cfe5f33aba50651272716f2a"
"figures/exposure_aware/figure_5/outputs/figure5_spironolactone.pdf","50444","23d3f46e5fcdef822fc2b821398455d85add3fcc99111db48148fd932d0ff2f6"
"figures/exposure_aware/figure_5/outputs/figure5_spironolactone.png","136637","770549e80c456cb0c86f032d5016b944fd2269fd5ddf341496410679509e9f00"
"figures/exposure_aware/figure_5/outputs/figure5_spironolactone.svg","32558","298328dc6aa329a2b45d509b573f3964f50b01264d27bfbb303a9aaf43bcd444"
"figures/exposure_aware/figure_5/params.yaml","472","15629ba95e8d46c73d9607b272fd6604c533814fcd172e98b38bf20363d420da"
"figures/exposure_aware/figure_5/run.py","256","0b08214281ffe0cf0fa7d100961c9bfbc6d3f0356ecff24d68b883930cc8e665"
"figures/exposure_aware/figure_5/scripts/case_plotting_source.py","17928","15bb9c67b3bef379151d8e85df0eaf61fe9bf2856a30f9536598bc9cec796b14"
"figures/exposure_aware/figure_5/scripts/render.py","7864","1fa8ec1def4f4c38ee705da279b11dac635140147343c242257a950bbecc9ebb"
"figures/exposure_aware/figure_5/scripts/render_cases.py","4272","d41cf0dccc791c891c33eabb4fdc685b37741a28c1d719871a610227ff31c491"
"figures/exposure_aware/figure_5/scripts/render_cases_a4.py","10182","5bb6010f67d20bbe15c67d1bca003796c73ac56110496b7202bd6508a526860f"
"figures/exposure_aware/figure_5/scripts/render_module_landscape.py","7304","66eb46c7c0128bc90e1efa5809427c568fcc951319666469464066739556b8bb"
"figures/exposure_aware/figure_5/scripts/render_target_matrix.py","5589","b8e6896133319f88353c02b970b4280409e4644ffe314ef342b7f9257d8d4ad8"
"figures/exposure_aware/figure_manifest.csv","803","f9d9a917fca34798d8948d368e73012b64d414a5269b68c27c0cc1161777b6d9"
"figures/exposure_aware/supplementary_figure_6/FIGURE_GUIDE.md","718","ed2d0589af02b358b67a8d76d74df9a00498894a67d5eba1fd8e755826918530"
"figures/exposure_aware/supplementary_figure_6/README.md","217","bc1b908b08c020835bb1efe3b2dbc43cc866496ed01f102c324a4cb6ac26ccf4"
"figures/exposure_aware/supplementary_figure_6/data/cmax/cmax_random_split/test.csv","43804","6350450496c8be426a14254ed1afc1bb6f90a9babe62254f0b667afb9926d278"
"figures/exposure_aware/supplementary_figure_6/data/cmax/cmax_random_split/train.csv","364916","aca138659359d6f28bdec253ce995cbd00229af61364ba81212d2a473cadc78e"
"figures/exposure_aware/supplementary_figure_6/data/cmax/cmax_random_split/valid.csv","44577","184bbd3b97c83bfa6aa952358aa6c6bda92f7f9af8abf324a87b402d594419a0"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/Enzyme/test.csv","571261","c1cc37b17e1e447526de4b49b212c5756ca2ae5d8918fc12cca2c8b44631017a"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/Enzyme/train.csv","5784953","27ba80b3a28e56f99a9e94499bd76d86d9c9d799e9ce5441ce7aee37a76e168d"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/GPCR/test.csv","2301320","f9ebfb82a78c6f2bc009ae30220492f8a7884a0c9292ec0fae1c2138e883591c"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/GPCR/train.csv","23141950","f359a60f1b7ecc959acd11f1ca97775c874df279e6d37385191e96e72adac62b"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/IonChannel/test.csv","320038","4ba5c3a0027124f24166c5133f3aee3fb1d7367b3f414ece20bc8e8d425329a5"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/IonChannel/train.csv","3227106","fdebeba5546ef571082549030f480e61043fa9e1656f5eb837879c3476d30c9e"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/Kinase/test.csv","793791","8d9cb3f91caa6d15adcf600e9d80b1e0dbb2473742065d4fabf7f5dfda09aed2"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/Kinase/train.csv","7948623","de2905d0f489aebec0acf67a0e154cf9eade90611f626e0c9dab40812ddbf633"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/NHR/test.csv","236034","fb892e3a884545210c892c2b564e0c584822ec1afc18caaf623a3b2c3f369231"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/NHR/train.csv","2397592","ed9026b43864c9a9e5944c6469a904459805c34a5eef53958eeed98b8a1068e7"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/Other/test.csv","44953","06dc007a749702a8598370810a781d62b6a7306b9ca9fdaef5868975c9018689"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/Other/train.csv","451297","36002c27735ce6fd240ac03000d7892420e07c4c53d81306b6b35287413b0c65"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/Transporter/test.csv","185855","7cc9684daf8f327ca568847a98fadf875992cf8edea5a414634387606edc4e1f"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/Transporter/train.csv","1868202","63300c78fcb444ff0f8797b8783099bcee3eb9dd89cda7bf22e0758e0763a6dc"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/test.csv","793791","8d9cb3f91caa6d15adcf600e9d80b1e0dbb2473742065d4fabf7f5dfda09aed2"
"figures/exposure_aware/supplementary_figure_6/data/ot_profile/train.csv","7948623","de2905d0f489aebec0acf67a0e154cf9eade90611f626e0c9dab40812ddbf633"
"figures/exposure_aware/supplementary_figure_6/data/ppb/ppb_random_split/test.csv","59418","956d2e6f2ad23e8e177f03b510a26308faea917722abcf56f6ca946b6783f8c4"
"figures/exposure_aware/supplementary_figure_6/data/ppb/ppb_random_split/train.csv","479527","85d2f0fcc33b47e3ce6bf468ee622426c4912c96b20779e28e0ea8af868d2c4d"
"figures/exposure_aware/supplementary_figure_6/data/ppb/ppb_random_split/valid.csv","59964","26f752ae96499c5f1b793f978037bc8ece567237b8a7844f1a870fecf191753b"
"figures/exposure_aware/supplementary_figure_6/outputs/chemical_space_tsne_coordinates.csv.gz","519755","13809a31122e6cb63dd635f8b8d976a13cc41deeaea69e4a5d7f59d8c84d5c60"
"figures/exposure_aware/supplementary_figure_6/outputs/dataset_sample_counts.csv","119","b4992714e6e7b271cc05fcc47a755750b385e5753b32f1ca87c472bfc2fa2ebc"
"figures/exposure_aware/supplementary_figure_6/outputs/latest.png","1033816","52d01713e579a96429ddd479621421de7f48625453b15cc46de25a40c27cb4d0"
"figures/exposure_aware/supplementary_figure_6/outputs/legends/supplementary_figure_6g_h_legend.pdf","14885","8dc46d0b56e2fe42237cf55e6d87df5cf8b51de9f8ffb6c9559c52e6c5331f39"
"figures/exposure_aware/supplementary_figure_6/outputs/legends/supplementary_figure_6g_h_legend.png","7914","828f0b51f546e0d46ccee5ed48aeeb25f643b2d5a534d4b4d0d7985b32e31451"
"figures/exposure_aware/supplementary_figure_6/outputs/legends/supplementary_figure_6g_h_legend.svg","2948","2c3d0156dbe709f791ded581820f60325db34e96e65ec55580dcbc3fd355c86d"
"figures/exposure_aware/supplementary_figure_6/outputs/normalized_dose_interval_counts.csv","180","90bb642449d3c75b0d00384acae7daf159dadd1d367e28fb44b1b1f4572b394e"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6.pdf","406790","cb1ed44e717108aac251107f88c97797d2fb913b61319db6b772647058d37d01"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6.png","1033816","52d01713e579a96429ddd479621421de7f48625453b15cc46de25a40c27cb4d0"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6a_ppb_distribution.pdf","22397","6cbeafc6613cee40872d6c10c22f6ba5a6499e31e3e44be838004731717b8818"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6a_ppb_distribution.png","39359","1f66755891f92c07405f6820ad2bbaa3c74976007460c55fbb34a1527fdd1518"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6a_ppb_distribution.svg","10344","a11ca161ef189b7819ee5857c70c6f378ea72d4a28069132fafd9f8a02c84efd"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6b_unbound_fraction_log10_distribution.pdf","30164","ba1ce6092f9bcb87a6fc20141669c1d64fd7fc7c16d0ddb18fa0ae706b3c036f"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6b_unbound_fraction_log10_distribution.png","39937","fc13aec3fc425e204a1c951817230798f6928cf82906ab43756d40a4084e0cd7"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6b_unbound_fraction_log10_distribution.svg","11505","bb4ab24b5b7c5595468c079733d7250bf732ab8664a31d70ac66091344534f9b"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6c_cmax_distribution.pdf","30023","6bc188408d5571ebd8844280eae2eae7394bea62f8ee2d1250ce416b40ad308a"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6c_cmax_distribution.png","44807","5e7af31841a710febb6377d2d85f7257786b92f26989337e2d4698e8401917c2"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6c_cmax_distribution.svg","11052","2172ffa8b5b58d922f24f907f90177fe87e97e9620e1f943bf1a229b258db971"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6d_cmax_log10_distribution.pdf","30966","29371081c0a7ba12256178e12577943876d111e0ea1acda178bc1e15da13addd"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6d_cmax_log10_distribution.png","38527","4882886b29d777a8798b90b65bd50131f893c3a5fea662bc97ce5617d1e5c62b"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6d_cmax_log10_distribution.svg","10501","a6ceaa408346698616d0844e907caef0142c7054a097b4cffe6e97b6f9df8f43"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6e_normalized_dose_intervals.pdf","24942","2edc16c2118ad365270b223bb63a0395c8b95fb79913cd658910543ab26eb1d4"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6e_normalized_dose_intervals.png","103707","86a61f1ff72b79753293a6f688ac8bf56069b449ffa8c13f4e11a525564b884c"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6e_normalized_dose_intervals.svg","13178","3e7ed24ab102d7c5bbf9acc8cfe3fb8b12caf692f2f5a3d87e3fac251d1da4bc"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6f_dataset_sample_counts.pdf","34950","385d1e08a807889516874bd33f88e8ce843b43c659758f1dc4cbc10571d065b0"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6f_dataset_sample_counts.png","52488","4b3fdde6a3a37ec6c592eec39f37aaeb4b67ce9604e9901f0d27d5226494819b"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6f_dataset_sample_counts.svg","10104","f6b85235d7c8b6c4ed17d6aa900829684efaf9ed15a31d000887b4658e3a22bd"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6g_chemical_space_ppb.pdf","434710","948dd9fdf4e1c3b563bf4237c51f6af1f4fb1731617f8f77020c1ae51be438ab"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6g_chemical_space_ppb.png","479102","72b215dea84f7eb0588c4b05dab2d1eef0d88bf82fe6c131a1cb38427cbe32be"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6g_chemical_space_ppb.svg","631954","84dd926dc1f0eacae2226993d052fb1abf2a1001175501caf626570a359eb209"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6h_chemical_space_cmax.pdf","333637","82b7698dd2ee6d93120de79510a4b061ad27cd2b9a01901ddaccba8855211235"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6h_chemical_space_cmax.png","419174","afdf8f5f74771bfdb80915f44b6a8a406617aabc9eedfd9369ff63176c993262"
"figures/exposure_aware/supplementary_figure_6/outputs/supplementary_figure_6h_chemical_space_cmax.svg","528042","0b7e6d0d4768677dad613c8d5291df0610f3573d010d4fd37528beb700956bcb"
"figures/exposure_aware/supplementary_figure_6/params.yaml","578","99e01ec362ccfbe0bc9996e2f520a5a8fa0fa2f795be40bb92dae1027af2f573"
"figures/exposure_aware/supplementary_figure_6/run.py","292","730a1d050fe7d10a2519d38f8d288470700ea0e93c8a3d65f2d46398a4449f35"
"figures/exposure_aware/supplementary_figure_6/scripts/render.py","12136","e86445b5817e0c70a34e263eab68b2ab3a746fcb5583de00e7edc868e019b363"
"figures/exposure_aware/supplementary_figure_7/FIGURE_GUIDE.md","922","ba6567617c5285a005fc3c815d3a2ca466f2f03cf24538a6182ed0a1fe53a82b"
"figures/exposure_aware/supplementary_figure_7/README.md","362","53f73834ee7579ce5d24afc3c68be4065ec924a21b181cb30c43afed864698e6"
"figures/exposure_aware/supplementary_figure_7/data/cmax_case_curves/cmax_case6_scaffold_5seed_predictions.csv","16909","5977352b6b68e10881db1461cbd81780f2055e3ec7835548b2a379bcccc4ebae"
"figures/exposure_aware/supplementary_figure_7/data/ppb_scaffold_metrics/scaffold_test_plasmabindnet_fu_seed_metrics.csv","898","b50b41860c5084b265fd6e47bad6cb3b6daee17b8b63a47b5d892219e0e1d802"
"figures/exposure_aware/supplementary_figure_7/data/ppb_scaffold_metrics/supplementary_table_2_plasmabindnet_and_fu.csv","1070","3e53d22fcf5789a8b458ac87a69ed4606c4bae65275a7c7c1fe635242fa12b82"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7c_f.pdf","52825","4ba78094145fa7fc7fcf3c5a7efe588616c31291dffa6b48d56292384a05abd4"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7c_f.png","234893","80178b3893ee77f525e902917d2a0d950ae9a1d5ac75242200663f85c4234808"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7c_f.svg","46133","c3ad6354ec549dc7b839eb2f4b43367623f6519d09fb51ae569a4c2b08a4676e"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7c_sildenafil.pdf","45100","15f2d2ce7a6262fa0c7137e94835921d2d69169fe66b6f2be34554f29b0be1e6"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7c_sildenafil.png","70044","564e3198e5a448bca76a44fa84306060aec7d672b1771fad8f0d350a489ecc22"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7c_sildenafil.svg","13746","d146cd9b4ed4bc17f4d137011fd7f82e63fec6058860d2548834579724e90dfa"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7d_alogliptin.pdf","45147","0e643bb1f77dd67b9c0d3aa5e77353fda91a3df2f3ab3e2178594c8be2eb413b"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7d_alogliptin.png","69610","417cf4beda82af322cfc475a57a5ee544c4b4996492a5c2e738247d4f3193fdf"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7d_alogliptin.svg","13270","98b4776b8d727742abbab57baf6d8f5ec2d64690c747b4f1de66c99a36307c23"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7e_fezolinetant.pdf","43810","487ab3e770cfd8ab1eb5e55a3f3be8bbc035ec72c994c91b871c7e8ae938034c"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7e_fezolinetant.png","65429","abc5f88ee4daabbfec1d700e27b69979027e61b01f2015ae86dc7abfa455bf7e"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7e_fezolinetant.svg","12507","11f745e439b24afe3d89c41e414aa57ac168e437b9701a9ec7ea95c48d329e12"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7f_torsemide.pdf","44450","4c09d2a242da9cece9d8eaf633260253d37b2281d42e8c9399be7338756a1f30"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7f_torsemide.png","70777","50c678c416d666736ad6d3391631df2c7704578cb911fc0970ba115b1b49a905"
"figures/exposure_aware/supplementary_figure_7/outputs/cmax_case_curves/supplementary_figure_7f_torsemide.svg","12922","bc148c6c32caffbe1ed2a94dccb8b32d5c33e5e53aa7df51b6a8eb6270a67959"
"figures/exposure_aware/supplementary_figure_7/outputs/ppb_scaffold_metrics/source_data_summary.csv","810","4363175a7a58c7a7f75894ecc0ec60c05c70c44bee1be5a51c66762d4fb4cd8a"
"figures/exposure_aware/supplementary_figure_7/outputs/ppb_scaffold_metrics/supplementary_figure_7a_b.pdf","27941","5e7d03e6e12dac46dac2bd29d1f6e242a98c1df429b2ac79b0d9f3fee97dc261"
"figures/exposure_aware/supplementary_figure_7/outputs/ppb_scaffold_metrics/supplementary_figure_7a_b.png","98697","acbada6ddbafa08dd6b3d962f9c33236538302cd3bf31885cc8d285e328d2e46"
"figures/exposure_aware/supplementary_figure_7/outputs/ppb_scaffold_metrics/supplementary_figure_7a_b.svg","24189","6978081e2110a97761e2eb6df0439f2a5fb189484bd7103fba61f33b8c70ecde"
"figures/exposure_aware/supplementary_figure_7/outputs/ppb_scaffold_metrics/supplementary_figure_7a_rmse.pdf","25937","1a5b655bda5085ef59a621313c773133710d0c3fe82d410f78f74022113df148"
"figures/exposure_aware/supplementary_figure_7/outputs/ppb_scaffold_metrics/supplementary_figure_7a_rmse.png","74001","ac0d52af186a32305c3f1698ac27dc55b70b8bf2a9176ae4d56517784bc8a08a"
"figures/exposure_aware/supplementary_figure_7/outputs/ppb_scaffold_metrics/supplementary_figure_7a_rmse.svg","12606","57903bc77fb5c3146889e6a937af94ab31d961003047cd57a1199b550f256467"
"figures/exposure_aware/supplementary_figure_7/outputs/ppb_scaffold_metrics/supplementary_figure_7b_mae.pdf","26049","57d44515d34a6b07e026bdd862967bac110b0580bca1746bf98c44366ded518e"
"figures/exposure_aware/supplementary_figure_7/outputs/ppb_scaffold_metrics/supplementary_figure_7b_mae.png","72878","270616980f502e104937b98b0ad2e9b71bcc7043940c8b667645666ae100bd19"
"figures/exposure_aware/supplementary_figure_7/outputs/ppb_scaffold_metrics/supplementary_figure_7b_mae.svg","12839","10b7c184de274674b8aba1d3cce07db0a9279dea52fe41bcd702e727dcddda74"
"figures/exposure_aware/supplementary_figure_7/params_cmax_case_curves.yaml","499","92f7881a4235333da8234a8ff8cfffb6b356c56dba3f38d3d5793428dfd92589"
"figures/exposure_aware/supplementary_figure_7/params_ppb_scaffold_metrics.yaml","461","fe85cbc885f33a8e49599b65d152fd6d67fc6018d60afb8d444dc826610bb982"
"figures/exposure_aware/supplementary_figure_7/run.py","483","aa04bf4aefeb67c73f7f3c0c7f3259440c9d841dfe0cb0e27d310fc3ab69797d"
"figures/exposure_aware/supplementary_figure_7/scripts/render_cmax_case_curves.py","4502","30caec8932813d4cf21103040ab422147b4b3d814c3c2ef869750287f8398aab"
"figures/exposure_aware/supplementary_figure_7/scripts/render_ppb_scaffold_metrics.py","3955","2de5d49aba526832f5b6e45ccbc4d8167df0a7433603bd3eecdcf986e89985ac"
"figures/exposure_aware/supplementary_figure_7_dotsafenet/FIGURE_GUIDE.md","1133","4cf9100231bf23fc42619c37b0ce1ad0c528a7f8483c58fbb6160bc5483c50d1"
"figures/exposure_aware/supplementary_figure_7_dotsafenet/assets/prior_adr_model_architecture.png","50632","efa9f7adf623e7670dd8e4ad748027d651ef9dfe8ad79b47cdb052d0d6a12f13"
"figures/exposure_aware/supplementary_figure_7_dotsafenet/data/soc_target_membership.csv","364857","59f7b53916dc420a9bdd0cbd3c2a2d1291773391dfa4ded0e35d89e6db8238b0"
"figures/exposure_aware/supplementary_figure_7_dotsafenet/data/supplementary_figure_7b_evidence_matrix.csv","8434","dc8de399d5d497b6df90bfa9147c11b16df11674ed94deeebfef6d85d38647a4"
"figures/exposure_aware/supplementary_figure_7_dotsafenet/data/supplementary_figure_7b_target_columns.csv","4832","c3863753de5445ae0935771bb8448d38904c3de62a7fbe5958b53eb17e6d3b40"
"figures/exposure_aware/supplementary_figure_7_dotsafenet/outputs/supplementary_figure_7a_dotsafenet_architecture.pdf","70235","6918ba5f93eb84de0ba5fffaf24aee2477d48419d604a68716e3731901db17f4"
"figures/exposure_aware/supplementary_figure_7_dotsafenet/outputs/supplementary_figure_7a_dotsafenet_architecture.png","199879","db08f108ae8c2aa3b2a49257fa1af465161b173a22c81773f2be657e14fda1b5"
"figures/exposure_aware/supplementary_figure_7_dotsafenet/outputs/supplementary_figure_7a_dotsafenet_architecture.svg","24225","12444ab5a943ef517a131fdf9b7521404becdd4f5b03e3ddab34d04d4b72fcde"
